Time,Amplitude
0.0,0.056604087067542205
1.111729293774319e-07,0.05659991515158357
2.223458587548638e-07,0.05659672148106654
3.3351878813229573e-07,0.056594469864670635
4.446917175097276e-07,0.056593124111075394
5.558646468871596e-07,0.05659264802896035
6.670375762645915e-07,0.05659300542700503
7.782105056420233e-07,0.05659416011388898
8.893834350194552e-07,0.05659607589829172
1.0005563643968871e-06,0.05659871658889279
1.1117292937743191e-06,0.05660204599437172
1.222902223151751e-06,0.05660602792340805
1.334075152529183e-06,0.0566106261846813
1.4452480819066147e-06,0.056615804586871016
1.5564210112840467e-06,0.05662152693865673
1.6675939406614785e-06,0.05662775704871797
1.7787668700389105e-06,0.05663445872573426
1.8899397994163425e-06,0.05664159577838516
2.0011127287937743e-06,0.056649132015350184
2.112285658171206e-06,0.05665703124530887
2.2234585875486383e-06,0.056665257276940745
2.33463151692607e-06,0.05667377391892535
2.445804446303502e-06,0.05668254497994222
2.5569773756809336e-06,0.05669153426867088
2.668150305058366e-06,0.05670070559379087
2.7793232344357976e-06,0.05671002276398172
2.8904961638132294e-06,0.05671944958792296
3.0016690931906616e-06,0.05672894987429413
3.1128420225680934e-06,0.05673848743177476
3.224014951945525e-06,0.05674802606904438
3.335187881322957e-06,0.05675752959478253
3.446360810700389e-06,0.05676696181766874
3.557533740077821e-06,0.056776286546382546
3.6687066694552528e-06,0.056785467589603476
3.779879598832685e-06,0.05679446875601106
3.891052528210116e-06,0.05680325385428484
4.0022254575875485e-06,0.056811786693104355
4.113398386964981e-06,0.05682003108114912
4.224571316342412e-06,0.05682795082709868
4.335744245719844e-06,0.05683550973963257
4.4469171750972765e-06,0.05684267162743031
4.558090104474708e-06,0.05684940029917145
4.66926303385214e-06,0.05685565956353552
4.780435963229572e-06,0.056861413229202046
4.891608892607004e-06,0.056866625104850556
5.002781821984436e-06,0.0568712589991606
5.113954751361867e-06,0.056875278720811696
5.2251276807392995e-06,0.05687864807848339
5.336300610116732e-06,0.05688133088085521
5.447473539494163e-06,0.056883290936606684
5.558646468871595e-06,0.05688449205440923
5.6698193982490274e-06,0.056875022276045975
5.780992327626459e-06,0.05685768406635014
5.892165257003891e-06,0.05686926812263651
6.003338186381323e-06,0.056838795322956784
6.114511115758755e-06,0.056863280926559914
6.225684045136187e-06,0.05687936880014741
6.336856974513619e-06,0.05690961985321924
6.44802990389105e-06,0.05688757307311326
6.559202833268483e-06,0.05686155354768409
6.670375762645914e-06,0.05687362091716345
6.781548692023346e-06,0.05683133763644644
6.892721621400778e-06,0.056811589068165885
7.00389455077821e-06,0.05671613554287157
7.115067480155642e-06,0.05670510047174022
7.226240409533074e-06,0.05664826001094138
7.3374133389105055e-06,0.05660616767049857
7.448586268287938e-06,0.056508137026594525
7.55975919766537e-06,0.056435269273387816
7.670932127042801e-06,0.05639362116207078
7.782105056420233e-06,0.05637344675291817
7.893277985797666e-06,0.05627590689678589
8.004450915175097e-06,0.056260509936034424
8.115623844552528e-06,0.056260039834724336
8.226796773929961e-06,0.05626194396711331
8.337969703307393e-06,0.056153607363050355
8.449142632684824e-06,0.05613152345862099
8.560315562062257e-06,0.056096285708585006
8.671488491439689e-06,0.05606263737755661
8.78266142081712e-06,0.0560703681751872
8.893834350194553e-06,0.056029424121141626
9.005007279571984e-06,0.056051923173223314
9.116180208949416e-06,0.056115516494615734
9.227353138326849e-06,0.056188705569769785
9.33852606770428e-06,0.05622129049160513
9.449698997081712e-06,0.05627167318886831
9.560871926459145e-06,0.05620338112457604
9.672044855836576e-06,0.05622957591205279
9.783217785214007e-06,0.05610307551187096
9.89439071459144e-06,0.05612678182244647
1.0005563643968872e-05,0.05606790177152477
1.0116736573346303e-05,0.05611822956695396
1.0227909502723734e-05,0.056186835529526816
1.0339082432101168e-05,0.05622711703545312
1.0450255361478599e-05,0.05620016105208671
1.056142829085603e-05,0.05620567498703287
1.0672601220233463e-05,0.056087783312037946
1.0783774149610895e-05,0.05612929056138716
1.0894947078988326e-05,0.05611794482065259
1.1006120008365759e-05,0.05615731071564307
1.111729293774319e-05,0.056117062424807615
1.1228465867120622e-05,0.05606991592911145
1.1339638796498055e-05,0.05603192194358074
1.1450811725875486e-05,0.05605781155720763
1.1561984655252918e-05,0.05610184351250959
1.167315758463035e-05,0.05615198080786105
1.1784330514007782e-05,0.056197555776242795
1.1895503443385213e-05,0.05627622630870233
1.2006676372762646e-05,0.0563082688498977
1.2117849302140078e-05,0.05639290889449372
