Time,Amplitude
0.0,32.92410896288984
1.111729293774319e-07,32.92420209009532
2.223458587548638e-07,32.924286181435264
3.3351878813229573e-07,32.92436157958455
4.446917175097276e-07,32.924428627218056
5.558646468871596e-07,32.92448766701066
6.670375762645915e-07,32.924539041637246
7.782105056420233e-07,32.924583093772696
8.893834350194552e-07,32.924620166091884
1.0005563643968871e-06,32.9246506012697
1.1117292937743191e-06,32.92467474198101
1.222902223151751e-06,32.9246929309007
1.334075152529183e-06,32.92470551070365
1.4452480819066147e-06,32.924712824064756
1.5564210112840467e-06,32.92471521365887
1.6675939406614785e-06,32.924713022160894
1.7787668700389105e-06,32.9247065922457
1.8899397994163425e-06,32.924696266588164
2.0011127287937743e-06,32.92468238786317
2.112285658171206e-06,32.9246652987456
2.2234585875486383e-06,32.924645341910335
2.33463151692607e-06,32.92462286003225
2.445804446303502e-06,32.924598195786224
2.5569773756809336e-06,32.92457169184715
2.668150305058366e-06,32.92454369088989
2.7793232344357976e-06,32.92451453558934
2.8904961638132294e-06,32.92448456862037
3.0016690931906616e-06,32.924454132657864
3.1128420225680934e-06,32.9244235703767
3.224014951945525e-06,32.92439322445176
3.335187881322957e-06,32.92436343755793
3.446360810700389e-06,32.92433455237008
3.557533740077821e-06,32.92430691156309
3.6687066694552528e-06,32.92428085781185
3.779879598832685e-06,32.92425673379123
3.891052528210116e-06,32.924234882176115
4.0022254575875485e-06,32.92421564564138
4.113398386964981e-06,32.92419936686192
4.224571316342412e-06,32.924186388512595
4.335744245719844e-06,32.9241770532683
4.4469171750972765e-06,32.92417170380391
4.558090104474708e-06,32.9241706827943
4.66926303385214e-06,32.92417433291436
4.780435963229572e-06,32.92418299683896
4.891608892607004e-06,32.92419701724299
5.002781821984436e-06,32.92421673680132
5.113954751361867e-06,32.92424249818884
5.2251276807392995e-06,32.92427464408043
5.336300610116732e-06,32.924313517150956
5.447473539494163e-06,32.924359460075316
5.558646468871595e-06,32.92441281552368
5.6698193982490274e-06,32.92551269027976
5.780992327626459e-06,32.926078239566934
5.892165257003891e-06,32.92806307263538
6.003338186381323e-06,32.92855308929057
6.114511115758755e-06,32.927772053781126
6.225684045136187e-06,32.92857162730597
6.336856974513619e-06,32.928333369310934
6.44802990389105e-06,32.92876835206874
6.559202833268483e-06,32.92881800318815
6.670375762645914e-06,32.92967759818534
6.781548692023346e-06,32.929512597404035
6.892721621400778e-06,32.931350046805115
7.00389455077821e-06,32.930061848102966
7.115067480155642e-06,32.92953815673875
7.226240409533074e-06,32.929912368821675
7.3374133389105055e-06,32.9284138092887
7.448586268287938e-06,32.927850069811996
7.55975919766537e-06,32.92909128507936
7.670932127042801e-06,32.92926026252968
7.782105056420233e-06,32.9289351867142
7.893277985797666e-06,32.9292373576807
8.004450915175097e-06,32.92840197198786
8.115623844552528e-06,32.927930947243894
8.226796773929961e-06,32.92794991039198
8.337969703307393e-06,32.9280420302184
8.449142632684824e-06,32.928987278735654
8.560315562062257e-06,32.92987041733693
8.671488491439689e-06,32.930250719979554
8.78266142081712e-06,32.932216682203155
8.893834350194553e-06,32.931132856386135
9.005007279571984e-06,32.93103035039843
9.116180208949416e-06,32.93004019010077
9.227353138326849e-06,32.93058629851489
9.33852606770428e-06,32.93077536943138
9.449698997081712e-06,32.93159990305978
9.560871926459145e-06,32.93166625715317
9.672044855836576e-06,32.93197666216375
9.783217785214007e-06,32.93295647366672
9.89439071459144e-06,32.93274440048472
1.0005563643968872e-05,32.932570703986705
1.0116736573346303e-05,32.932170184155375
1.0227909502723734e-05,32.93220679132398
1.0339082432101168e-05,32.93262721826958
1.0450255361478599e-05,32.93119450074224
1.056142829085603e-05,32.93280766748588
1.0672601220233463e-05,32.93490992534876
1.0783774149610895e-05,32.93345396789981
1.0894947078988326e-05,32.933851690156494
1.1006120008365759e-05,32.93361925415709
1.111729293774319e-05,32.93382169758905
1.1228465867120622e-05,32.93424358374608
1.1339638796498055e-05,32.93521213433548
1.1450811725875486e-05,32.936095489081346
1.1561984655252918e-05,32.936491611085636
1.167315758463035e-05,32.93732361979575
1.1784330514007782e-05,32.93681268641066
1.1895503443385213e-05,32.9373842599813
1.2006676372762646e-05,32.93806833827623
1.2117849302140078e-05,32.93772301222604
1.222902223151751e-05,32.939204852733525
1.2340195160894942e-05,32.94004922075406
1.2451368090272374e-05,32.94206999618587
1.2562541019649805e-05,32.94254578082055
1.2673713949027238e-05,32.94411093786775
1.278488687840467e-05,32.94645932781856
1.28960598077821e-05,32.94864956510739
1.3007232737159532e-05,32.94836211970476
1.3118405666536965e-05,32.94811371573691
1.3229578595914397e-05,32.94736702365606
1.3340751525291828e-05,32.946033519824326
1.3451924454669261e-05,32.944478948204505
1.3563097384046692e-05,32.94328122717948
1.3674270313424124e-05,32.94324607968364
1.3785443242801557e-05,32.94292440681753
1.3896616172178988e-05,32.941764525110656
