Time,Amplitude
0.0,15.036020691576722
1.111729293774319e-07,15.036098424811849
2.223458587548638e-07,15.03618995065166
3.3351878813229573e-07,15.036294793837863
4.446917175097276e-07,15.036412479112153
5.558646468871596e-07,15.036542531216236
6.670375762645915e-07,15.036684474891812
7.782105056420233e-07,15.036837834880581
8.893834350194552e-07,15.037002135924247
1.0005563643968871e-06,15.037176902764509
1.1117292937743191e-06,15.03736166014307
1.222902223151751e-06,15.03755593280163
1.334075152529183e-06,15.037759245481892
1.4452480819066147e-06,15.037971122925557
1.5564210112840467e-06,15.038191089874326
1.6675939406614785e-06,15.0384186710699
1.7787668700389105e-06,15.038653391253982
1.8899397994163425e-06,15.038894775168272
2.0011127287937743e-06,15.039142347554472
2.112285658171206e-06,15.039395633154284
2.2234585875486383e-06,15.039654156709409
2.33463151692607e-06,15.039917442961547
2.445804446303502e-06,15.040185016652401
2.5569773756809336e-06,15.040456402523672
2.668150305058366e-06,15.040731125317063
2.7793232344357976e-06,15.041008709774273
2.8904961638132294e-06,15.041288680637004
3.0016690931906616e-06,15.041570562646958
3.1128420225680934e-06,15.041853880545837
3.224014951945525e-06,15.042138159075341
3.335187881322957e-06,15.042422922977172
3.446360810700389e-06,15.042707696993032
3.557533740077821e-06,15.042992005864622
3.6687066694552528e-06,15.043275374333643
3.779879598832685e-06,15.043557327141798
3.891052528210116e-06,15.043837389030786
4.0022254575875485e-06,15.04411508474231
4.113398386964981e-06,15.044389939018073
4.224571316342412e-06,15.044661476599773
4.335744245719844e-06,15.044929222229113
4.4469171750972765e-06,15.045192700647796
4.558090104474708e-06,15.04545143659752
4.66926303385214e-06,15.04570495481999
4.780435963229572e-06,15.045952780056906
4.891608892607004e-06,15.046194437049968
5.002781821984436e-06,15.046429450540879
5.113954751361867e-06,15.04665734527134
5.2251276807392995e-06,15.046877645983052
5.336300610116732e-06,15.047089877417719
5.447473539494163e-06,15.047293564317037
5.558646468871595e-06,15.047488231420562
5.6698193982490274e-06,15.047579735311276
5.780992327626459e-06,15.047753669497617
5.892165257003891e-06,15.047865381683403
6.003338186381323e-06,15.047580596960358
6.114511115758755e-06,15.048634931918972
6.225684045136187e-06,15.048544731779652
6.336856974513619e-06,15.048107679066002
6.44802990389105e-06,15.046991650739876
6.559202833268483e-06,15.046992341759585
6.670375762645914e-06,15.04749616796962
6.781548692023346e-06,15.04752113142708
6.892721621400778e-06,15.046643563768278
7.00389455077821e-06,15.046901125066196
7.115067480155642e-06,15.047501597380363
7.226240409533074e-06,15.046930775044949
7.3374133389105055e-06,15.046938721203752
7.448586268287938e-06,15.046692708225011
7.55975919766537e-06,15.046317229629828
7.670932127042801e-06,15.046459227589388
7.782105056420233e-06,15.045720138731053
7.893277985797666e-06,15.045451043569424
8.004450915175097e-06,15.04598042794244
8.115623844552528e-06,15.046032702306483
8.226796773929961e-06,15.045919131111681
8.337969703307393e-06,15.0455883518491
8.449142632684824e-06,15.045189892758787
8.560315562062257e-06,15.046046240665632
8.671488491439689e-06,15.045669234867514
8.78266142081712e-06,15.045437073192026
8.893834350194553e-06,15.046391596621577
9.005007279571984e-06,15.046160284825293
9.116180208949416e-06,15.046183838075711
9.227353138326849e-06,15.045002588287435
9.33852606770428e-06,15.045197106622071
9.449698997081712e-06,15.045408416839914
9.560871926459145e-06,15.04530494767392
9.672044855836576e-06,15.045914269080049
9.783217785214007e-06,15.045410773466465
9.89439071459144e-06,15.044891193627192
1.0005563643968872e-05,15.044228081574788
1.0116736573346303e-05,15.044420945310453
1.0227909502723734e-05,15.044531133132358
1.0339082432101168e-05,15.044528766923769
1.0450255361478599e-05,15.044319232717223
1.056142829085603e-05,15.043628945902341
1.0672601220233463e-05,15.043638184867234
1.0783774149610895e-05,15.042899712023566
1.0894947078988326e-05,15.04260093149131
1.1006120008365759e-05,15.04155726153778
1.111729293774319e-05,15.041685698004565
1.1228465867120622e-05,15.041062615627098
1.1339638796498055e-05,15.040663405539965
1.1450811725875486e-05,15.040339170772077
1.1561984655252918e-05,15.038911085495293
1.167315758463035e-05,15.037868006688841
1.1784330514007782e-05,15.037151542192637
1.1895503443385213e-05,15.037523566601267
1.2006676372762646e-05,15.036444150634374
1.2117849302140078e-05,15.035474241008739
1.222902223151751e-05,15.035280899827754
1.2340195160894942e-05,15.035078376904943
1.2451368090272374e-05,15.034433925381029
1.2562541019649805e-05,15.034185276067653
1.2673713949027238e-05,15.03359403515112
1.278488687840467e-05,15.034204248404667
1.28960598077821e-05,15.033790715062647
1.3007232737159532e-05,15.035074291540992
1.3118405666536965e-05,15.035523350478904
1.3229578595914397e-05,15.036280765129664
1.3340751525291828e-05,15.035891248883603
1.3451924454669261e-05,15.03654125423034
1.3563097384046692e-05,15.036984440243472
1.3674270313424124e-05,15.036541467874994
1.3785443242801557e-05,15.036457749762462
1.3896616172178988e-05,15.03692913141743
1.400778910155642e-05,15.037413768963884
1.4118962030933853e-05,15.03745929146569
1.4230134960311284e-05,15.038161766186843
1.4341307889688715e-05,15.038154830003704
1.4452480819066148e-05,15.037323812271541
1.456365374844358e-05,15.037143777360965
1.4674826677821011e-05,15.037306559977711
1.4785999607198444e-05,15.037843876165338
1.4897172536575875e-05,15.037820760267836
1.5008345465953307e-05,15.037312061897724
1.511951839533074e-05,15.037028758088645
1.5230691324708171e-05,15.036395310747764
1.5341864254085603e-05,15.03684875545703
1.5453037183463034e-05,15.037415822611361
1.5564210112840465e-05,15.03769646723381
1.56753830422179e-05,15.038106006750466
1.578655597159533e-05,15.038362043985051
1.5897728900972763e-05,15.038777084209048
1.6008901830350194e-05,15.039430758280963
1.6120074759727626e-05,15.03971242646628
1.6231247689105057e-05,15.040176168556643
1.634242061848249e-05,15.040591797251675
1.6453593547859923e-05,15.041335343264334
1.6564766477237354e-05,15.04188071319083
1.6675939406614786e-05,15.042086914199276
1.6787112335992217e-05,15.041864900393445
1.689828526536965e-05,15.042449066237305
1.7009458194747083e-05,15.041992248407597
1.7120631124124515e-05,15.042697133019043
1.7231804053501946e-05,15.043149582132298
1.7342976982879377e-05,15.042035445966564
1.745414991225681e-05,15.042920932598772
1.756532284163424e-05,15.042911621664116
1.767649577101167e-05,15.042968850576127
1.7787668700389106e-05,15.042787083590458
1.7898841629766537e-05,15.04264515371708
1.801001455914397e-05,15.043191713840685
1.81211874885214e-05,15.043893493482035
1.823236041789883e-05,15.043911731953422
1.8343533347276263e-05,15.044534366963042
1.8454706276653698e-05,15.045208420347004
1.856587920603113e-05,15.045623248197371
1.867705213540856e-05,15.04605197703153
1.8788225064785992e-05,15.047179521596465
1.8899397994163423e-05,15.046713647914306
1.9010570923540854e-05,15.047123146232758
1.912174385291829e-05,15.047477690247003
1.923291678229572e-05,15.048601826618581
1.9344089711673152e-05,15.049166828392849
1.9455262641050583e-05,15.05003200302296
1.9566435570428015e-05,15.050080842710605
1.9677608499805446e-05,15.050818113229456
1.978878142918288e-05,15.050512724786877
