Time,Amplitude
0.0,0.0
1.111729293774319e-07,0.0
2.223458587548638e-07,0.0
3.3351878813229573e-07,0.0
4.446917175097276e-07,0.0
5.558646468871596e-07,0.0
6.670375762645915e-07,0.0
7.782105056420233e-07,0.0
8.893834350194552e-07,0.0
1.0005563643968871e-06,0.0
1.1117292937743191e-06,0.0
1.222902223151751e-06,0.0
1.334075152529183e-06,0.0
1.4452480819066147e-06,0.0
1.5564210112840467e-06,0.0
1.6675939406614785e-06,0.0
1.7787668700389105e-06,0.0
1.8899397994163425e-06,0.0
2.0011127287937743e-06,0.0
2.112285658171206e-06,0.0
2.2234585875486383e-06,0.0
2.33463151692607e-06,0.0
2.445804446303502e-06,0.0
2.5569773756809336e-06,0.0
2.668150305058366e-06,0.0
2.7793232344357976e-06,0.0
2.8904961638132294e-06,0.0
3.0016690931906616e-06,0.0
3.1128420225680934e-06,0.0
3.224014951945525e-06,0.0
3.335187881322957e-06,0.0
3.446360810700389e-06,0.0
3.557533740077821e-06,0.0
3.6687066694552528e-06,0.0
3.779879598832685e-06,0.0
3.891052528210116e-06,0.0
4.0022254575875485e-06,0.0
4.113398386964981e-06,0.0
4.224571316342412e-06,0.0
4.335744245719844e-06,0.0
4.4469171750972765e-06,0.0
4.558090104474708e-06,0.0
4.66926303385214e-06,0.0
4.780435963229572e-06,0.0
4.891608892607004e-06,0.0
5.002781821984436e-06,0.0
5.113954751361867e-06,0.0
5.2251276807392995e-06,0.0
5.336300610116732e-06,0.0
5.447473539494163e-06,0.0
5.558646468871595e-06,0.0
5.6698193982490274e-06,0.0
5.780992327626459e-06,0.0
5.892165257003891e-06,0.0
6.003338186381323e-06,0.0
6.114511115758755e-06,0.0
6.225684045136187e-06,0.0
6.336856974513619e-06,0.0
6.44802990389105e-06,0.0
6.559202833268483e-06,0.0
6.670375762645914e-06,0.0
6.781548692023346e-06,0.0
6.892721621400778e-06,0.0
7.00389455077821e-06,0.0
7.115067480155642e-06,0.0
7.226240409533074e-06,0.0
7.3374133389105055e-06,0.0
7.448586268287938e-06,0.0
7.55975919766537e-06,0.0
7.670932127042801e-06,0.0
7.782105056420233e-06,0.0
7.893277985797666e-06,0.0
8.004450915175097e-06,0.0
8.115623844552528e-06,0.0
8.226796773929961e-06,0.0
8.337969703307393e-06,0.0
8.449142632684824e-06,0.0
8.560315562062257e-06,0.0
8.671488491439689e-06,0.0
8.78266142081712e-06,0.0
8.893834350194553e-06,0.0
9.005007279571984e-06,0.0
9.116180208949416e-06,0.0
9.227353138326849e-06,0.0
9.33852606770428e-06,0.0
9.449698997081712e-06,0.0
9.560871926459145e-06,0.0
9.672044855836576e-06,0.0
9.783217785214007e-06,0.0
9.89439071459144e-06,0.0
1.0005563643968872e-05,0.0
1.0116736573346303e-05,0.0
1.0227909502723734e-05,0.0
1.0339082432101168e-05,0.0
1.0450255361478599e-05,0.0
1.056142829085603e-05,0.0
1.0672601220233463e-05,0.0
1.0783774149610895e-05,0.0
1.0894947078988326e-05,0.0
1.1006120008365759e-05,0.0
1.111729293774319e-05,0.0
1.1228465867120622e-05,0.0
1.1339638796498055e-05,0.0
1.1450811725875486e-05,0.0
1.1561984655252918e-05,0.0
1.167315758463035e-05,0.0
1.1784330514007782e-05,0.0
1.1895503443385213e-05,0.0
1.2006676372762646e-05,0.0
1.2117849302140078e-05,0.0
1.222902223151751e-05,0.0
1.2340195160894942e-05,0.0
1.2451368090272374e-05,0.0
1.2562541019649805e-05,0.0
1.2673713949027238e-05,0.0
1.278488687840467e-05,0.0
1.28960598077821e-05,0.0
1.3007232737159532e-05,0.0
1.3118405666536965e-05,0.0
1.3229578595914397e-05,0.0
1.3340751525291828e-05,0.0
1.3451924454669261e-05,0.0
1.3563097384046692e-05,0.0
1.3674270313424124e-05,0.0
1.3785443242801557e-05,0.0
1.3896616172178988e-05,0.0
1.400778910155642e-05,0.0
1.4118962030933853e-05,0.0
1.4230134960311284e-05,0.0
1.4341307889688715e-05,0.0
1.4452480819066148e-05,0.0
1.456365374844358e-05,0.0
1.4674826677821011e-05,0.0
1.4785999607198444e-05,0.0
1.4897172536575875e-05,0.0
1.5008345465953307e-05,0.0
1.511951839533074e-05,0.0
1.5230691324708171e-05,0.0
1.5341864254085603e-05,0.0
1.5453037183463034e-05,0.0
1.5564210112840465e-05,0.0
1.56753830422179e-05,0.0
1.578655597159533e-05,0.0
1.5897728900972763e-05,0.0
1.6008901830350194e-05,0.0
1.6120074759727626e-05,0.0
1.6231247689105057e-05,0.0
1.634242061848249e-05,0.0
1.6453593547859923e-05,0.0
1.6564766477237354e-05,0.0
1.6675939406614786e-05,0.0
1.6787112335992217e-05,0.0
1.689828526536965e-05,0.0
1.7009458194747083e-05,0.0
1.7120631124124515e-05,0.0
1.7231804053501946e-05,0.0
1.7342976982879377e-05,0.0
1.745414991225681e-05,0.0
1.756532284163424e-05,0.0
1.767649577101167e-05,0.0
1.7787668700389106e-05,0.0
1.7898841629766537e-05,0.0
1.801001455914397e-05,0.0
1.81211874885214e-05,0.0
1.823236041789883e-05,0.0
1.8343533347276263e-05,0.0
1.8454706276653698e-05,0.0
1.856587920603113e-05,0.0
1.867705213540856e-05,0.0
1.8788225064785992e-05,0.0
1.8899397994163423e-05,0.0
1.9010570923540854e-05,0.0
1.912174385291829e-05,0.0
1.923291678229572e-05,0.0
1.9344089711673152e-05,0.0
1.9455262641050583e-05,0.0
1.9566435570428015e-05,0.0
1.9677608499805446e-05,0.0
1.978878142918288e-05,0.0
1.9899954358560312e-05,0.0
2.0011127287937744e-05,0.0
2.0122300217315175e-05,0.0
2.0233473146692606e-05,0.0
2.0344646076070038e-05,0.0
2.045581900544747e-05,0.0
2.0566991934824904e-05,0.0
2.0678164864202335e-05,0.0
2.0789337793579766e-05,0.0
2.0900510722957198e-05,0.0
2.101168365233463e-05,0.0
2.112285658171206e-05,0.0
2.1234029511089495e-05,0.0
2.1345202440466927e-05,0.0
2.1456375369844358e-05,0.0
2.156754829922179e-05,0.0
2.167872122859922e-05,0.0
2.1789894157976652e-05,0.0
2.1901067087354087e-05,0.0
2.2012240016731518e-05,0.0
2.212341294610895e-05,0.0
2.223458587548638e-05,0.0
2.2345758804863812e-05,0.0
2.2456931734241244e-05,0.0
2.256810466361868e-05,0.0
2.267927759299611e-05,0.0
2.279045052237354e-05,0.0
2.2901623451750973e-05,0.0
2.3012796381128404e-05,0.0
2.3123969310505835e-05,0.0
2.3235142239883267e-05,0.0
2.33463151692607e-05,0.0
2.3457488098638133e-05,0.0
2.3568661028015564e-05,0.0
2.3679833957392995e-05,0.0
2.3791006886770427e-05,0.0
2.3902179816147858e-05,0.0
2.4013352745525293e-05,0.0
2.4124525674902724e-05,0.0
2.4235698604280156e-05,0.0
2.4346871533657587e-05,0.0
2.445804446303502e-05,0.0
2.456921739241245e-05,0.0
2.4680390321789884e-05,0.0
2.4791563251167316e-05,0.0
2.4902736180544747e-05,0.0
2.501390910992218e-05,0.0
2.512508203929961e-05,0.0
2.523625496867704e-05,0.0
2.5347427898054476e-05,0.0
2.5458600827431907e-05,0.0
2.556977375680934e-05,0.0
2.568094668618677e-05,0.0
2.57921196155642e-05,0.0
2.5903292544941633e-05,0.0
2.6014465474319064e-05,0.0
2.61256384036965e-05,0.0
2.623681133307393e-05,0.0
2.634798426245136e-05,0.0
2.6459157191828793e-05,0.0
2.6570330121206224e-05,0.0
2.6681503050583656e-05,0.0
2.679267597996109e-05,0.0
2.6903848909338522e-05,0.0
2.7015021838715953e-05,0.0
2.7126194768093385e-05,0.0
2.7237367697470816e-05,0.0
2.7348540626848247e-05,0.0
2.7459713556225682e-05,0.0
2.7570886485603113e-05,0.0
2.7682059414980545e-05,0.0
2.7793232344357976e-05,0.0
2.7904405273735408e-05,0.0
2.801557820311284e-05,0.0
2.8126751132490274e-05,0.0
2.8237924061867705e-05,0.0
2.8349096991245136e-05,0.0
2.8460269920622568e-05,0.0
2.857144285e-05,0.0
2.868261577937743e-05,0.0
2.8793788708754862e-05,0.0
2.8904961638132297e-05,0.0
2.9016134567509728e-05,0.0
2.912730749688716e-05,0.0
2.923848042626459e-05,0.0
2.9349653355642022e-05,0.0
2.9460826285019453e-05,0.0
2.9571999214396888e-05,0.0
2.968317214377432e-05,0.0
2.979434507315175e-05,0.0
2.9905518002529182e-05,0.0
3.0016690931906614e-05,0.0
3.0127863861284045e-05,0.0
3.023903679066148e-05,0.0
3.035020972003891e-05,0.0
3.0461382649416342e-05,0.0
3.057255557879378e-05,0.0
3.0683728508171205e-05,0.0
3.079490143754864e-05,0.0
3.090607436692607e-05,0.0
3.10172472963035e-05,0.0
3.112842022568093e-05,0.0
3.1239593155058365e-05,0.0
3.13507660844358e-05,0.0
3.146193901381323e-05,0.0
3.157311194319066e-05,0.0
3.168428487256809e-05,0.0
3.1795457801945526e-05,0.0
3.1906630731322954e-05,0.0
3.201780366070039e-05,0.0
3.212897659007782e-05,0.0
3.224014951945525e-05,0.0
3.2351322448832686e-05,0.0
3.2462495378210114e-05,0.0
3.257366830758755e-05,0.0
3.268484123696498e-05,0.0
3.279601416634241e-05,0.0
3.2907187095719846e-05,0.0
3.3018360025097274e-05,0.0
3.312953295447471e-05,0.0
3.324070588385214e-05,0.0
3.335187881322957e-05,0.0
3.3463051742607006e-05,0.0
3.3574224671984434e-05,0.0
3.368539760136187e-05,0.0
3.37965705307393e-05,0.0
3.390774346011673e-05,0.0
3.4018916389494166e-05,0.0
3.4130089318871594e-05,0.0
3.424126224824903e-05,0.0
3.435243517762646e-05,0.0
3.446360810700389e-05,0.0
3.457478103638132e-05,0.0
3.4685953965758755e-05,0.0
3.479712689513619e-05,0.0
3.490829982451362e-05,0.0
3.501947275389105e-05,0.0
3.513064568326848e-05,0.0
3.5241818612645915e-05,0.0
3.535299154202334e-05,0.0
3.546416447140078e-05,0.0
3.557533740077821e-05,0.0
3.568651033015564e-05,0.0
3.5797683259533075e-05,0.0
3.59088561889105e-05,0.0
3.602002911828794e-05,0.0
3.613120204766537e-05,0.0
3.62423749770428e-05,0.0
3.6353547906420235e-05,0.0
3.646472083579766e-05,0.0
3.65758937651751e-05,0.0
3.6687066694552526e-05,0.0
3.679823962392996e-05,0.0
3.6909412553307395e-05,0.0
3.702058548268482e-05,0.0
3.713175841206226e-05,0.0
3.7242931341439686e-05,0.0
3.735410427081712e-05,0.0
3.746527720019455e-05,0.0
3.7576450129571984e-05,0.0
3.768762305894942e-05,0.0
3.7798795988326846e-05,0.0
3.790996891770428e-05,0.0
3.802114184708171e-05,0.0
3.8132314776459144e-05,0.0
3.824348770583658e-05,0.0
3.8354660635214006e-05,0.0
3.846583356459144e-05,0.0
3.857700649396887e-05,0.0
3.8688179423346304e-05,0.0
3.879935235272373e-05,0.0
3.891052528210117e-05,0.0
3.90216982114786e-05,0.0
3.913287114085603e-05,0.0
3.9244044070233464e-05,0.0
3.935521699961089e-05,0.0
3.946638992898833e-05,0.0
3.957756285836576e-05,0.0
3.968873578774319e-05,0.0
3.9799908717120624e-05,0.0
3.991108164649805e-05,0.0
4.002225457587549e-05,0.0
4.0133427505252915e-05,0.0
4.024460043463035e-05,0.0
4.0355773364007785e-05,0.0
4.046694629338521e-05,0.0
4.057811922276265e-05,0.0
4.0689292152140075e-05,0.0
4.080046508151751e-05,0.0
4.091163801089494e-05,0.0
4.102281094027237e-05,0.0
4.113398386964981e-05,0.0
4.1245156799027235e-05,0.0
4.135632972840467e-05,0.0
4.14675026577821e-05,0.0
4.157867558715953e-05,0.0
4.168984851653697e-05,0.0
4.1801021445914396e-05,0.0
4.191219437529183e-05,0.0
4.202336730466926e-05,0.0
4.213454023404669e-05,0.0
4.224571316342412e-05,0.0
4.2356886092801556e-05,0.0
4.246805902217899e-05,0.0
4.257923195155642e-05,0.0
4.269040488093385e-05,0.0
4.280157781031128e-05,0.0
4.2912750739688716e-05,0.0
4.3023923669066144e-05,0.0
4.313509659844358e-05,0.0
4.3246269527821014e-05,0.0
4.335744245719844e-05,0.0
4.3468615386575876e-05,0.0
4.3579788315953304e-05,0.0
4.369096124533074e-05,0.0
4.3802134174708174e-05,0.0
4.39133071040856e-05,0.0
4.4024480033463036e-05,0.0
4.4135652962840464e-05,0.0
4.42468258922179e-05,0.0
4.435799882159533e-05,0.0
4.446917175097276e-05,0.0
4.45803446803502e-05,0.0
4.4691517609727625e-05,0.0
4.480269053910506e-05,0.0
4.491386346848249e-05,0.0
4.502503639785992e-05,0.0
4.513620932723736e-05,0.0
4.5247382256614785e-05,0.0
4.535855518599222e-05,0.0
4.546972811536965e-05,0.0
4.558090104474708e-05,0.0
4.569207397412451e-05,0.0
4.5803246903501945e-05,0.0
4.591441983287938e-05,0.0
4.602559276225681e-05,0.0
4.613676569163424e-05,0.0
4.624793862101167e-05,0.0
4.6359111550389105e-05,0.0
4.647028447976653e-05,0.0
4.658145740914397e-05,0.0
4.66926303385214e-05,0.0
4.680380326789883e-05,0.0
4.6914976197276265e-05,0.0
4.7026149126653693e-05,0.0
4.713732205603113e-05,0.0
4.724849498540856e-05,0.0
4.735966791478599e-05,0.0
4.7470840844163426e-05,0.0
4.7582013773540854e-05,0.0
4.769318670291829e-05,0.0
4.7804359632295716e-05,0.0
4.791553256167315e-05,0.0
