0.638775	-0.0444401
0.6388	-0.0592463
0.638825	-0.107561
0.63885	-0.0732732
0.638875	-0.0600255
0.6389	-0.0561292
0.638925	-0.0911965
0.63895	-0.0678183
0.638975	-0.0421023
0.639	-0.0569084
0.639025	-0.0514535
0.63905	-0.0537913
0.639075	-0.0748317
0.6391	-0.0459986
0.639125	-0.0319717
0.63915	-0.0117106
0.639175	-0.0483364
0.6392	-0.0397644
0.639225	-0.0233997
0.63925	-0.106782
0.639275	-0.0654804
0.6393	-0.113016
0.639325	-0.0810659
0.63935	-0.0576877
0.639375	-0.0685975
0.6394	-0.0569084
0.639425	-0.0514535
0.63945	-0.032751
0.639475	-0.0233997
0.6395	-0.0787281
0.639525	-0.0701561
0.63955	-0.101327
0.639575	-0.103665
0.6396	-0.123926
0.639625	-0.0763903
0.63965	-0.024179
0.639675	-0.0537913
0.6397	0.010109
0.639725	0.0054334
0.63975	-0.00781424
0.639775	-0.0233997
0.6398	-0.0600255
0.639825	-0.041323
0.63985	-0.0187241
0.639875	-0.0600255
0.6399	-0.0802866
0.639925	-0.0514535
0.63995	-0.0272961
0.639975	-0.0506743
0.64	-0.118471
0.640025	-0.116133
0.64005	-0.049895
0.640075	-0.032751
0.6401	-0.0748317
0.640125	-0.0623633
0.64015	-0.0647012
0.640175	-0.0608048
0.6402	-0.0849623
0.640225	-0.058467
0.64025	-0.0522328
0.640275	-0.0623633
0.6403	-0.0553499
0.640325	-0.00859351
0.64035	-0.0717146
0.640375	-0.0740524
0.6404	-0.0974306
0.640425	-0.123147
0.64045	-0.0522328
0.640475	-0.0491157
0.6405	-0.0491157
0.640525	-0.123926
0.64055	-0.0982099
0.640575	-0.0771695
0.6406	-0.109899
0.640625	-0.0943135
0.64065	-0.0662597
0.640675	-0.0171655
0.6407	-0.0257375
0.640725	-0.0132691
0.64075	-0.0631426
0.640775	-0.0966514
0.6408	-0.0615841
0.640825	-0.0179448
0.64085	0.0163432
0.640875	-0.0109313
0.6409	-0.0545706
0.640925	-0.0522328
0.64095	-0.0350888
0.640975	-0.0561292
0.641	-0.0140484
0.641025	-0.041323
0.64105	-0.0530121
0.641075	-0.0701561
0.6411	-0.0280753
0.641125	-0.0787281
0.64115	-0.0795074
0.641175	-0.0709354
0.6412	-0.0202826
0.641225	-0.00547642
0.64125	-0.0522328
0.641275	-0.075611
0.6413	-0.058467
0.641325	-0.105223
0.64135	-0.0647012
0.641375	-0.124705
0.6414	-0.0826244
0.641425	-0.0997685
0.64145	-0.0701561
0.641475	-0.0530121
0.6415	-0.0732732
0.641525	-0.0763903
0.64155	-0.0366473
0.641575	-0.0662597
0.6416	-0.0997685
0.641625	-0.0771695
0.64165	-0.0350888
0.641675	-0.0693768
0.6417	-0.067039
0.641725	-0.0763903
0.64175	-0.0514535
0.641775	-0.0421023
0.6418	-0.0834037
0.641825	-0.0522328
0.64185	-0.0553499
0.641875	-0.0647012
0.6419	-0.067039
0.641925	-0.105223
0.64195	-0.0288546
0.641975	-0.0459986
0.642	-0.0475572
0.642025	-0.0802866
0.64205	-0.0795074
0.642075	-0.0826244
0.6421	-0.0467779
0.642125	-0.0436608
0.64215	-0.0304132
0.642175	-0.0343095
0.6422	-0.0623633
0.642225	-0.0233997
0.64225	-0.0857415
0.642275	-0.0693768
0.6423	-0.0802866
0.642325	-0.0662597
0.64235	-0.0382059
0.642375	-0.0873001
0.6424	-0.0717146
0.642425	-0.0615841
0.64245	-0.0514535
0.642475	-0.032751
0.6425	-0.0685975
0.642525	-0.0608048
0.64255	-0.0873001
0.642575	-0.0366473
0.6426	-0.0787281
0.642625	-0.0257375
0.64265	-0.0631426
0.642675	-0.0639219
0.6427	-0.0685975
0.642725	-0.0389852
0.64275	-0.0296339
0.642775	-0.0218412
0.6428	0.00309559
0.642825	-0.0109313
0.64285	-0.0195033
0.642875	-0.0654804
0.6429	-0.0810659
0.642925	-0.0249582
0.64295	-0.0530121
0.642975	-0.0436608
0.643	-0.0810659
0.643025	-0.0748317
0.64305	-0.0459986
0.643075	-0.058467
0.6431	-0.0514535
0.643125	-0.0678183
0.64315	-0.0966514
0.643175	-0.0693768
0.6432	-0.0693768
0.643225	-0.0810659
0.64325	-0.0958721
0.643275	-0.0467779
0.6433	-0.0537913
0.643325	-0.0491157
0.64335	-0.0647012
0.643375	-0.0350888
0.6434	-0.067039
0.643425	-0.0436608
0.64345	-0.0904172
0.643475	-0.0459986
0.6435	-0.00703496
0.643525	-0.0311924
0.64355	-0.0647012
0.643575	-0.0592463
0.6436	0.015564
0.643625	-0.0530121
0.64365	-0.0545706
0.643675	-0.0210619
0.6437	-0.0374266
0.643725	-0.0475572
0.64375	-0.0249582
0.643775	-0.0374266
0.6438	-0.041323
0.643825	-0.0748317
0.64385	-0.0561292
0.643875	-0.0873001
0.6439	-0.0818452
0.643925	-0.0608048
0.64395	-0.0491157
0.643975	-0.0608048
0.644	-0.0304132
0.644025	-0.0350888
0.64405	-0.0935343
0.644075	-0.0857415
0.6441	-0.0771695
0.644125	-0.0826244
0.64415	-0.0436608
0.644175	-0.0296339
0.6442	-0.0506743
0.644225	-0.075611
0.64425	-0.0537913
0.644275	-0.0795074
0.6443	-0.0592463
0.644325	-0.0202826
0.64435	-0.00859351
0.644375	-0.0366473
0.6444	-0.0717146
0.644425	-0.0483364
0.64445	-0.084183
0.644475	-0.0553499
0.6445	-0.0210619
0.644525	-0.0826244
0.64455	-0.0935343
0.644575	-0.117692
0.6446	-0.0685975
0.644625	-0.0522328
0.64465	-0.0958721
0.644675	-0.0514535
0.6447	0.0054334
0.644725	-0.0272961
0.64475	-0.0662597
0.644775	-0.0950928
0.6448	-0.0514535
0.644825	-0.0608048
0.64485	-0.084183
0.644875	-0.0436608
0.6449	-0.11925
0.644925	-0.0530121
0.64495	-0.0319717
0.644975	-0.0343095
0.645	-0.0265168
0.645025	-0.0335302
0.64505	-0.0522328
0.645075	-0.0397644
0.6451	-0.0826244
0.645125	-0.0732732
0.64515	0.00231631
0.645175	-0.075611
0.6452	-0.137953
0.645225	-0.139511
0.64525	-0.104444
0.645275	-0.0826244
0.6453	-0.00235933
0.645325	-0.0389852
0.64535	-0.0763903
0.645375	-0.0647012
0.6454	-0.0763903
0.645425	-0.0865208
0.64545	-0.0748317
0.645475	-0.0935343
0.6455	-0.0639219
0.645525	-0.041323
0.64555	-0.0491157
0.645575	-0.114575
0.6456	-0.0623633
0.645625	-0.0818452
0.64565	-0.0202826
0.645675	-0.00625569
0.6457	-0.0249582
0.645725	-0.0522328
0.64575	-0.0475572
0.645775	-0.0678183
0.6458	-0.0374266
0.645825	-0.0553499
0.64585	-0.0569084
0.645875	-0.0428815
0.6459	-0.0553499
0.645925	-0.0444401
0.64595	-0.0888586
0.645975	-0.049895
0.646	-0.0483364
0.646025	-0.0522328
0.64605	-0.0467779
0.646075	-0.00080078
0.6461	-0.0272961
0.646125	-0.0740524
0.64615	-0.0802866
0.646175	-0.0795074
0.6462	-0.067039
0.646225	-0.0732732
0.64625	-0.0958721
0.646275	-0.0514535
0.6463	-0.0288546
0.646325	-0.0685975
0.64635	-0.0834037
0.646375	-0.0911965
0.6464	-0.0989892
0.646425	-0.0787281
0.64645	-0.0561292
0.646475	-0.123926
0.6465	-0.0421023
0.646525	-0.0101521
0.64655	-0.092755
0.646575	-0.0763903
0.6466	-0.103665
0.646625	-0.0997685
0.64665	-0.0740524
0.646675	-0.0880794
0.6467	-0.0701561
0.646725	-0.00080078
0.64675	-0.0319717
0.646775	-0.0685975
0.6468	-0.0545706
0.646825	-0.0319717
0.64685	-0.0343095
0.646875	-0.0350888
0.6469	0.0179018
0.646925	-0.0210619
0.64695	-0.0662597
0.646975	-0.0834037
0.647	-0.0678183
0.647025	-0.0350888
0.64705	-0.0896379
0.647075	-0.0724939
0.6471	-0.0288546
0.647125	-0.0491157
0.64715	-0.0732732
0.647175	-0.0436608
0.6472	-0.0818452
0.647225	-0.105223
0.64725	-0.0779488
0.647275	-0.0436608
0.6473	-0.0210619
0.647325	-0.128602
0.64735	-0.100548
0.647375	-0.0748317
0.6474	-0.0873001
0.647425	-0.0265168
0.64745	-0.0865208
0.647475	-0.0514535
0.6475	-0.0795074
0.647525	-0.0592463
0.64755	-0.0569084
0.647575	-0.0358681
0.6476	-0.0397644
0.647625	-0.0444401
0.64765	-0.0459986
0.647675	-0.0763903
0.6477	-0.015607
0.647725	-0.0311924
0.64775	-0.109899
0.647775	-0.0132691
0.6478	-0.0537913
0.647825	-0.0397644
0.64785	-0.0561292
0.647875	-0.0358681
0.6479	-0.0615841
0.647925	-0.123147
0.64795	-0.0397644
0.647975	-0.0639219
0.648	-0.0763903
0.648025	-0.0553499
0.64805	-0.0117106
0.648075	-0.0249582
0.6481	-0.058467
0.648125	-0.0911965
0.64815	-0.0615841
0.648175	-0.0709354
0.6482	-0.015607
0.648225	-0.067039
0.64825	-0.0693768
0.648275	-0.084183
0.6483	-0.0592463
0.648325	-0.0647012
0.64835	-0.0522328
0.648375	-0.0522328
0.6484	-0.0491157
0.648425	-0.0226204
0.64845	-0.0132691
0.648475	0.000757766
0.6485	-0.0132691
0.648525	-0.0576877
0.64855	-0.049895
0.648575	-0.00469715
0.6486	-0.0358681
0.648625	-0.041323
0.64865	-0.0873001
0.648675	-0.0802866
0.6487	-0.0421023
0.648725	-0.0873001
0.64875	-0.14107
0.648775	-0.0818452
